C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_22_343.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_22_343.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_22_343.jpg, -0.6176727, 1, 0, 22.66328
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_22_453.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_22_453.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_22_453.jpg, -0.2887866, 1, 0, 23.64314
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_22_560.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_22_560.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_22_560.jpg, 0, 1, 0, 24.6112
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_22_666.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_22_666.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_22_666.jpg, 0, 1, 0, 25.74479
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_22_767.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_22_767.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_22_767.jpg, 0, 1, 0, 26.68742
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_22_871.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_22_871.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_22_871.jpg, 0, 1, 0, 27.62542
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_22_975.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_22_975.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_22_975.jpg, 0, 1, 0, 28.55364
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_085.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_085.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_085.jpg, 0, 1, 0, 29.65505
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_185.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_185.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_185.jpg, 0, 1, 0, 30.18988
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_289.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_289.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_289.jpg, 0, 1, 0, 30.1902
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_389.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_389.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_389.jpg, 0, 1, 0, 30.19134
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_490.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_490.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_490.jpg, -0.1381722, 1, 0, 30.1847
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_593.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_593.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_593.jpg, -0.3045408, 1, 0, 30.17054
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_694.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_694.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_694.jpg, 0, 1, 0, 30.18844
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_803.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_803.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_803.jpg, 0, 1, 0, 30.18851
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_23_911.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_23_911.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_23_911.jpg, 0, 1, 0, 30.19054
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_016.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_016.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_016.jpg, 0, 1, 0, 30.18979
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_128.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_128.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_128.jpg, -0.0952734, 1, 0, 30.18843
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_234.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_234.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_234.jpg, -0.3159066, 1, 0, 30.16755
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_339.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_339.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_339.jpg, 0, 1, 0, 30.18889
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_445.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_445.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_445.jpg, 0, 1, 0, 30.19002
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_552.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_552.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_552.jpg, 0, 1, 0, 30.18829
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_660.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_660.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_660.jpg, 0, 1, 0, 30.19068
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_770.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_770.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_770.jpg, -0.199395, 1, 0, 30.17806
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_877.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_877.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_877.jpg, -0.4922454, 1, 0, 30.14224
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_24_977.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_24_977.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_24_977.jpg, -0.2482521, 1, 0, 30.19136
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_077.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_077.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_077.jpg, 0, 1, 0, 30.18632
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_182.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_182.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_182.jpg, 0, 1, 0, 30.18968
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_290.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_290.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_290.jpg, 0, 1, 0, 30.19003
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_394.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_394.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_394.jpg, 0, 1, 0, 30.19073
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_505.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_505.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_505.jpg, 0, 1, 0, 30.19034
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_612.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_612.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_612.jpg, 0, 1, 0, 30.19108
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_716.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_716.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_716.jpg, 0, 1, 0, 30.19055
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_816.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_816.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_816.jpg, -0.0411039, 1, 0, 30.19003
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_25_924.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_25_924.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_25_924.jpg, -0.3994404, 1, 0, 30.15451
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_029.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_029.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_029.jpg, -0.08322296, 1, 0, 30.19147
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_140.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_140.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_140.jpg, 0, 1, 0, 30.18938
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_240.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_240.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_240.jpg, 0, 1, 0, 30.19126
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_346.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_346.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_346.jpg, 0, 1, 0, 30.19044
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_456.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_456.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_456.jpg, 0, 1, 0, 30.19151
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_567.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_567.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_567.jpg, 0, 1, 0, 30.19057
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_675.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_675.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_675.jpg, -0.323823, 1, 0, 30.16389
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_783.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_783.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_783.jpg, -0.281547, 1, 0, 30.18682
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_885.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_885.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_885.jpg, 0, 1, 0, 30.18615
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_26_990.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_26_990.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_26_990.jpg, 0, 1, 0, 30.18961
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_099.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_099.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_099.jpg, 0, 1, 0, 30.18998
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_210.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_210.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_210.jpg, 0, 1, 0, 30.19039
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_321.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_321.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_321.jpg, 0, 1, 0, 30.18992
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_424.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_424.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_424.jpg, 0, 1, 0, 30.19055
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_535.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_535.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_535.jpg, 0, 1, 0, 30.19035
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_641.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_641.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_641.jpg, 0, 1, 0, 30.19037
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_748.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_748.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_748.jpg, 0, 1, 0, 30.19041
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_853.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_853.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_853.jpg, 0, 1, 0, 30.19037
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_27_961.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_27_961.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_27_961.jpg, 0, 1, 0, 30.19039
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_28_068.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_28_068.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_28_068.jpg, -0.240771, 1, 0, 30.17531
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_28_173.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_28_173.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_28_173.jpg, 0, 1, 0, 30.18966
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_28_278.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_28_278.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_28_278.jpg, 0, 1, 0, 30.18813
C:\Users\Jared\Desktop\Data\IMG\center_2022_10_31_21_11_28_383.jpg, C:\Users\Jared\Desktop\Data\IMG\left_2022_10_31_21_11_28_383.jpg, C:\Users\Jared\Desktop\Data\IMG\right_2022_10_31_21_11_28_383.jpg, 0, 1, 0, 30.19074
